title,contents,date
지나간 이벤트 펫 구입가능,"전문기술에 펫이 반영됨으로써, 과거 이벤트때 펫을 못 구입한분들은 상대적으로 투력이 제한적으로 상승할수 있습니다. 이미 이벤트 판매종료된 펫도 일정기간 동안에 재구입기회를 줘서 투력을 따라갈 기회를 주셨으면 합니다.",2019. 3. 23. 토요일 16:13
금요일 상점 아덴소환석 추가 연금 신규엘릭서 약초 추가,아덴소환석 언제까지 패키지로만 팔건가요?,2019. 3. 23. 토요일 15:42
동맹레이드관련 개선사항 건의합니다,"1거점 보상. 참여(입장)여부 관계없이  혈원 전체 받을수 있게끔 건의합니다,보스방까지 가려면 최대한 빨리 1,2거점 클리어하되 행동력 최대한 유용하게 써야는데 대부분이 바쁜 월요일에 1거점 끝내야 하지만 입장못해서. 보상못받는분도. 안타깝고 그런다고 입장만 하고 행동력소모하는것도 비효율입니다,레볼루션의 중요한 컨텐츠중 하나인데 이런 비효율적인 일은. 빠른 시일대로 개선해주셨으면 합니다",2019. 3. 23. 토요일 15:32
자동퀘끼임해결좀,도데체가 나편할려고 돈까지 주고 결제해서 이용하는건데 몹끼임이나 걸려서 멈춰있는거 안고쳐요?,2019. 3. 23. 토요일 13:33
헨젤과그레텔 전부 완료가 안되네요 ?,미션으로 받은쿠키상자로 칭호만 빼고 다받았는데,2019. 3. 23. 토요일 13:12
뭔 운영을 이리 개x같이 하나요? 이전 절대 안된다는 운영진말만 믿고 발라섭 안갔던 사람들은 븅신인가?,주댕이가 있으면 말을 해보라고요,2019. 3. 23. 토요일 12:31
혈던 지원도 이미 간곳은 표시나게 해주세요,도감 완료한것처럼 이미 당일 지원간곳은 티나게 표시해줘요,2019. 3. 23. 토요일 12:24
가앙관리좀 편하게해줘라!,편의성이 개선되는게 아니라 더 어렵고 손 많이 가게 만들어놓았으니,2019. 3. 23. 토요일 11:56
명예의주화 교환소,명예의소환상자에서 목걸이 하나 획득하려고 다이아 천개씩 써가면서 뽑는데 나오는템들 너무 허접하지 않나요?,2019. 3. 23. 토요일 11:55
디펜스존 구별좀하게 합시다,떼쟁이로 싸우다보면 누가 디펜스존을 했는지를 모르는데 ,2019. 3. 23. 토요일 11:08
수확던전 용꽃나무가지 드랍 좀 올려줘여,레시피 만들 수 있기 때문에 ,2019. 3. 23. 토요일 10:57
이전권공짜?해야조,발라안간사람들은,2019. 3. 23. 토요일 10:46
이거 강화 너무한거 아니오? 20에서 왜 오르지가 않나요?,아니 실패는 연속 몇연타씩 하더니 성공은 한번 하기 힘들다,2019. 3. 23. 토요일 10:29
발라섭 안갔던 사람들이 받은 상대적 손해는 어찌 보상할건데요??,장난하는것도 아니고 분명히 이전안된다해서 혜택 포기하고 안갔더니만 이제와서 이전??,2019. 3. 23. 토요일 09:55
도구키트가격,도구키트가격이 15000원인데 너무비쌉니다 조정좀해주세요,2019. 3. 23. 토요일 09:17
혈맹주화에 관하여,일전에 혈맹주화에 대해 글을 올린 게임 유저 입니다 그리고 얼마 안되 주화 만개가 있어서 너무행복 했습니다 ^^ 그러나 사냥하다 보니 벌써 주화는 바닥을 보이고 주화 떨어지고 혈맹버프 못받으면 사냥도 힘들어 질거란 생각에 벌써 부터 무기력 해지는거 같습니다,2019. 3. 23. 토요일 05:22
재미웁어,리니지2레볼루션운영진 게임 오래할려면 악날하게 운용해주면됨 좀더 독하게 지독하게,2019. 3. 23. 토요일 03:42
일일보상좀바꿔라,지금각성등시대인데..아직까지..승급석이나...주문서주냐..리누얼할때되지않음?,2019. 3. 23. 토요일 00:33
정말 짜증나요 장소시공 자동매칭 안되,정말 짜증나요 장소시공 자동매칭 안되요 빨리 해결 부탁합니다.,2019. 3. 22. 금요일 23:34
혈맹 전쟁 인원수 제한 삭제 요청,"현재 15명 이상이 되어야 전쟁을 할 수 있는데,",2019. 3. 22. 금요일 22:16
★혈맹→●아지트 만물상●←쓰레기 템들 패치 안할 겁니까?,2년이 넘도록 아지트 만물상 템들 ,2019. 3. 22. 금요일 22:15
★혈맹→●아지트 만물상●←쓰레기 템들 패치 안할 겁니까?,2년이 넘도록 아지트 만물상 템들 ,2019. 3. 22. 금요일 22:15
수확 퍼펙트 하기가 너무 어려워요,수확  퍼펙트하기가 왜 이렇게 어렵나요.  전문기술을 키워도  정수가 부족해서 뭘 하지를 못하겠어요.  ,2019. 3. 22. 금요일 21:19
자유요새전 개선부탁합니다,자유 요새전 하는분들은 대개 명점 먹으려고 하는데 초반에 성문열리자마자 각인하는 사람들이 너무 많습니다. 개선이 필요해 보입니다.  초반 10분간 각인 시도 안된다거나 각인실패한 사람에게 패널티를 준다던가해서 다들 즐기는 요새전이 됏으면 합니다.  팀운이라 너무 편차가 심하네요. 즉부를 해서 어떻게든 노력한 사람들이 허무해지지 않도록 개선 부탁합니다.,2019. 3. 22. 금요일 20:58
12Lv각성의 기운이 서린 바위 안나온다 gm들아,ㅜ아니 쓸모없는 엘리움 광석은 왜케 많으며 ,2019. 3. 22. 금요일 20:55
일일보상 날아갔습니다., 없음.,2019. 3. 22. 금요일 20:32
만능 패키지.건의,만능.펫 코스튬 이벤트칭호 패키지로 만들어서 파세요. ,2019. 3. 22. 금요일 18:32
제작 의뢰 시스템 개선해주세요,이런식이면 전문화 레밸업을 할수가 없습니다.,2019. 3. 22. 금요일 17:19
케릭변경권,케릭 변경권을 달라 ㅡㅡ,2019. 3. 22. 금요일 16:25
●가방●☜빨리 가방 원위치로 돌려놔라~쫌~~~~ㅡㅡ,불편한게 한두개가 아니라고 ㅡㅡ쩝,2019. 3. 22. 금요일 14:54
집혼 가방좀 고쳐주세요ㅠ..,집혼 가방 확인 하려고 내리면 다시 올라 오고 내리면 올라오고 이러니까 사용할수록 없어요.. 고처주세요ㅠ.,2019. 3. 22. 금요일 14:45
궁수의궁극,사냥하다보면  궁극스킬이  자꾸  씹혀요  제발  고쳐주세요,2019. 3. 22. 금요일 14:26
이벤트 상점이 아니라....다이아 상점으로 명칭 바꿔야 하는거 아닙니까????,OK....,2019. 3. 22. 금요일 13:25
탐욕 안들어가져요,몃일째 탐욕 안들어가집니다.,2019. 3. 22. 금요일 11:00
마일리지,마일리지  상점에  AP물약좀  팔아주세요,2019. 3. 22. 금요일 10:58
금요일상점 아덴소환석 추가 연금 신규엘릭서 약초 추가,아덴소환석 언제까지 패키지로만 팔건가요?,2019. 3. 22. 금요일 10:02
이런상품 출시좀,지겹다.  다른캐릭 해보고싶다,2019. 3. 22. 금요일 06:42
망토건의해봅니다,현제 망토가 여러가지있는데요,2019. 3. 22. 금요일 01:23
절벽새끼괴조, ,2019. 3. 21. 목요일 22:36
명전 상점에 대해, 명전 상점에 초월의 돌 연금술서도 넣어주세요. ,2019. 3. 21. 목요일 21:56
Ap 회복량 증가 요청,Ap가 너무 딸림,2019. 3. 21. 목요일 20:42
몹버그좀 해결해주세요,죽은몹이 그대로 서있어서 헛공격 들어가거나 공격해도 아무런 타격입지않다가 움직여야 맞는 몹버그 해결좀요,2019. 3. 21. 목요일 19:03
난투장건의좀,혈원들이 쟁은 싫고 난투장에서 편을  나뉘어 하는 시스템이 있으면 더 재밌게 즐길수 있다 생각합니다 5대5 나25대25등 한번 여쭤 봅니다,2019. 3. 21. 목요일 18:33
금요일상점 아덴 소환석 추가,아덴소환석 언제까지 패키지로만 팔건가요?,2019. 3. 21. 목요일 18:16
전문화 의뢰 가능하면 특정 사람을 지정해서 의뢰를 맡길수있게 좀해주세요.,의뢰 잡기도 힘들어 죽겠는데 사람들 경쟁붙이는거도 아니고....,2019. 3. 21. 목요일 12:49
"사냥의 짧은거리 ~5m 하나더 만들어 주세요 (아님, 개인이 거리 설정 을 할 수 있게..!!)","현재 가까움은  ~10m 인데, ",2019. 3. 21. 목요일 12:47
시공좀 어케 해봐용 영자씨......,렙들만 높고 투력이 개판인 아자씨들이 개판으로 들어와용  투력으로 제한을 두시던가?,2019. 3. 21. 목요일 11:29
고생들 많으신데..... 1개 건의좀할게여.,이번에 가방패치 만족합니다.,2019. 3. 21. 목요일 10:41
게임을 더 오래 즐길 수 있게 도와주세요., ,2019. 3. 21. 목요일 10:35
문의,캔디전사 나오고있는거맞나요? 보기힘들어요,2019. 3. 21. 목요일 10:02
영자님,대장장이  키트를  실수로  맥스 구매해져서  아데나를  전부 소진햇네요. . .   복구는  안되는건가요????  복구  부탁드립니다  영자님 ,2019. 3. 21. 목요일 09:11
게임이 너무 재미가 없어요,분발해주시죠,2019. 3. 21. 목요일 08:49
몇달동안 무기하나 20강에서 못벗어나는게 정상이냐??,발랐다하면 무조건 하락,2019. 3. 21. 목요일 04:55
수확던전 퍼펙트 쉽게 만들어주세요,매크로 안 쓰고 그냥 하는 사람들 손해 아닙니까 아시잖아요 월쳇에 수확던전 퍼펙트 대리 광고 홍보하는거. 그냥 채집처럼 정해진 수량 나오게 해주세요.,2019. 3. 21. 목요일 02:18
부탁드려요,캔디 전사수좀 늘려두세요,2019. 3. 21. 목요일 02:17
★ㄱ ㅏ 방★←원위치로 돌려놔라????ㅌㅌㅌㅌ,왜 번거롭게 이딴식으로 가방 확장을 개발해서 ,2019. 3. 21. 목요일 01:21
20에서 22강 가는거 실제 성공확률 공개하주세요,진짜 확 달라진게 느껴집니다,2019. 3. 21. 목요일 00:45
곧..접을듯..,"그지같은 혈맹,유저들 땜에 그만하고 싶다는  생각을 했었는데..",2019. 3. 21. 목요일 00:07
혈맹~★아지트 만물상★←2년이 넘도록 쓰레기 템들로 가득 있는데..언제까지 그대로 방치 하려고....언제까지????ㅌㅌㅌㅌ,아지트 만물상 템들 이런걸 교채해야지?,2019. 3. 20. 수요일 23:11
서버점검안하냐,할건해야할거아냐  각종강화성공도 이게임시작할때수준으로돌리고 강화조작한적없다고배째지말고,2019. 3. 20. 수요일 22:29
강화좀 하자?ㄱH 가튼 넷마블 잡것들아????ㅌㅌㅌㅌ,ㄱ ㅐ 마블 강화 진짜 갈수록 최악이네!!!!~~카악~~퉤퉤퉤퉤,2019. 3. 20. 수요일 21:40
아가시온 희귀 참 돌려주셔요,아가시온  희귀 참이  전부  살아졌어요   업데이트  때문인지  확인 하시고  원위치로 돌려주셔요,2019. 3. 20. 수요일 19:04
마법사 지팡이,강화도에 따라 색상이 바뀌긴하지만,2019. 3. 20. 수요일 18:32
만능 패키지 건의 드립니다.,만능.이벤트.칭호 선택 1 만능 코스튬 선택 1 만능.펫 선택1 패키지 어떤가요.? 만능 코어 만능 만능 조으다 교복이랑 자전거 사고싶어요. 이벤트때 못얻은.칭호도 그러고요.,2019. 3. 20. 수요일 17:51
명전 ALL KILL 판정 없애주세요,올킬 아닌데도 올킬떠서 패한적이 여러번입니다.,2019. 3. 20. 수요일 17:49
레다사용기록,혹시오늘 레다사용기록 알수잇을까요?,2019. 3. 20. 수요일 17:11
게임 내 확률 투명하게 운영해주세요,"소과금 유저분들이라면 누구나 느끼시겠지만, 확률게임이라 우기면 뭐라 할말은 없습니다. 강화확률이든 뽑기확률이든 투명하지 않은 운영으로 특히 소과금 유저분들중에 실패나 자괴감으로 떠나는 분들 많을것 같습니다. 무슨 게임을 하면 힐수록 스트레스에 시달려야 하는지요. ",2019. 3. 20. 수요일 16:54
@케릭간의 밸런스와 투력간의 밸런스 건의,"우선 특정케릭을
말씀드리는게 아니고
모든케릭에 대해서 말씀드리는거고
장비 옵션에 따라 틀리겠지만...
어느정도의 투력이면 사냥옵션이 아니라
피케이 옵션을 전제하에 말씀 드립니다.


이 게임이 타 온라인게임처럼 아이템을 사고 팔수 잇는 게임이라면. 게임하면서 돈을 투자한거 건질려고 한거는 아니지만.
그만둘때 어느정도 팔고 나올수 잇겠지요.

그리고 기분좋게 게임에서 재미있게 즐겼다라고 생각하고 그만둘수 잇습니다.


언제 없어질지 모르는 모바일이라는 특성이 있는 게임에 지속적으로 유저들의 지갑을 열려면 케릭별 밸런스도 중요하겠지만 
투력별 밸런스도 중요합니다.

이렇게 되지 않으면 어느순간 지갑문이 닫히겠지요.

각자가 시간을투자하던. 과금을 해서 돈을투자하던.
투자한만큼 전투력은 올라가니.
전투력으로 기준을 잡으면.
지금처럼 케릭간의 벨런스 논쟁보다는 투력이 낮아서 졌다라고 생각할겁니다.

그러면 모든유저분들의 불만이 해소 되진 않겠지만  불만이 많이 줄어들거라 생각됩니다.

케릭이 강해지고 이기고 싶으면
넷마블에서 만든 전투력.
이 투력을 올려야 겠지요.


우선 투력 50만 ~100만 차이가 나는데 피케이에서 진다는것이 이해가 되질 않습니다.

투력50만 이하의 차이는 케릭간의 특성의 발란스 그리고 유저간의 컨트롤 싸움으로 이기고 질수도 있지만........
50만이상은 이해하기 힘듭니다.

50만~100만투력을 올리려면
어느정도 과금을 하던지.
아니면 어느정도 게임에 시간을 투자하는지 아실거라 생각됩니다.

100만 정도 차이나면 컨트롤도 필요없이
오토 키고도 이겨야 되지 않을까요?

타 게임과 동일하게 고투력유저라면
다수의 유저와 혼자서 싸울수 있게 만들어야 되지 않을까요?

왜 전투력을 만들어 났는지........그냥 숫자에 불과한건지 .......
정말로 이해하기 힘듭니다.

유저분들게는
과금을 하라는게 아닙니다.
게임에 과금하기 싫으신분들은
시간이라도 투자해서라도
투력 올리시라는 겁니다.
어떻게 과금도 않하고.
게임에 시간도 투자 하지 않으면서.
똑같이 하고 싶나요?
그건 욕심입니다.
그래야 공평합니다

게임 건의 하라고 하셨지요?
넷마블님  많이 고려해서 좋은결과가 있길 기원 합니다
 ",2019. 3. 20. 수요일 15:40
금요일상점 아덴 소환석 추가,아덴소환석 언제까지 패키지로만 팔건가요?,2019. 3. 20. 수요일 15:39
장사꾼 **넘들 홍보란 글올리는거 규제좀하세요,신고해봐야 고작 3번이고 차단 아무리 박아도 구데기들처럼 기어나와서 도배질해대는거 규제좀해요,2019. 3. 20. 수요일 14:21
상점→이벤트 상점이 아니라?다이아 상점인데....?왜 아직 그대로냐????,당장 이벤트 상점서 다이아 상점으로 ㅊ ㅓ  고처라????OK,2019. 3. 20. 수요일 12:10
주간이랑 스크롤 너무 따로 노는거 아닌가요??,주간은 분노의땅 ,2019. 3. 20. 수요일 09:42
집혼석 레벨업좀 합시다,아니 계속 랩업을 할수가 없네요.,2019. 3. 20. 수요일 07:45
영자님 일쫌합시다 얼마나신고해야 정지먹이나요?, ,2019. 3. 20. 수요일 01:03
소서 부스터마나 갠소적용인가요,파티원 적용 안되는건가요  파티하고해두 아이콘 안뜸 ,2019. 3. 19. 화요일 22:07
집혼석 레벨업 안되요. 짜증나게 쓰밤,집혼석 레벨업 하려고 연마제 쓰려고 집혼창 내리면 올라오고 올라오고 올라오고 올라오고 쓰밤..,2019. 3. 19. 화요일 21:29
버그로 취득한 탈리스만 구슬 모두 회수 바랍니다,"게임에 치명적인것이 공정성의 훼손인데,",2019. 3. 19. 화요일 20:53
