date,fulltxt
2018.06.17. 10:25,"나중에 직업별 커뮤니티는 없애야 하지 않을지..시기를 봐서 자유게시판으로 통합하는 것을 건의드립니다.직업은 앞으로도 늘어날텐데커뮤니티 게시판을 이렇게 분산시켜서 운영하면직업 경계만 생기고 자유게시판 및 질문답변게시판, 공략게시판 등의 이용률도 떨어지고 여러모로 좋지 않습니다..게시판 속성이 겹치는 경우가 바로 직업별 커뮤니티인데해당 직업군의 질문답변, 공략, 팁, 일반글을 전부 흡수하는 꼴이 되요.이러면 전체 커뮤니티 지분만 떨어져나가서 글만 여기저기 흩어지게 됩니다.게시판 증설 및 삭제 관련은 신중하게 결정 부탁드려요."
2018.06.17. 04:29,프로필 반영요청입니다 ~컬러렌즈 밤의꿈(빨강)푸로필에 반영되지않았네여확인 부탁드리고 밤영부탁드리겠습니다!
2018.06.17. 04:04,의상 색상교환 건의연 자판기 같이 같은 의상이 여러색상으로 출시되는 상품은 색상교환이 가능했으면 좋겠습니다.어떤분들은 과금유도를 위해서 절대 안할거다라고 말씀하시지만제가볼때 연자판기는 충분히 과금을 제대로 유도하고있습니다.거지같은 뽑기 확률만으로 충분하지 않나요?색상교환 뭐 공짜는 아니더라도 최소한 교환은 가능하게끔 만들어주셨으면 합니다.
2018.06.16. 23:12,"운영진..분들에게!게임 나온지 넉달만에 게임 발란스 부너져! 신규 유저 안와.기존 유저 마져도 그만 두고 그만 두려하고 있음.보스 시간대가 너무 자주. 이건뭐 나도 먹지만 먹는 애들만.쳐 먹으니발란스 무너져(그렇다고 개인간 거래도 아녀)사용하지도 않는 pvp 시스템은 뭐더러 만들어 놨는지.....공성 죽어라 목, 일요일 다들 바쁜 시간 허비해가며 성 먹든 안먹든 닝기리 의미도 크게.없게 만들어 놨고(금번 업데이트시 약간에 조정은 있었으나, 뭐의미있어??????)제발 운영진께.요구한다. 먹튀(1년간만 하고 빠질거면 이렇게하세요.)÷정말 오랜 시간 유저와 이벤트(그래 현질 유도 인정) 아이템으로 소통을 원하신다면 조치 빛 조정을 요구합니다."
2018.06.16. 19:06,[건의] 합니다니들 월급도 가챠로 뽑기해라?1만에서 백만원 랜덤월급상자 지급받아서 까서 나온만큼 지급
2018.06.16. 19:01,주말 푸시보상 연티켓 1장...유저 엿먹이는건가요??정신좀 차려주시면 안될까요?
2018.06.16. 18:27,개인거래라그나로크개인거래는안나오나요?
2018.06.16. 14:09,성도 장비문의안전 제련시에 소모되는 갯수 적은건 좋은데 소켓뚫는 제물 수량좀 줄여줘요 현질압박이 너무 심해요 아님 뽑기가 아니라 내가 원하는거 고를수 있게 해주세요
2018.06.16. 11:16,의상 카타나에 건의드립니다거칠것의상인데 내용은 더블어택3레벨 획득이라고만 나와있습니다. 카타나도면과 카타나의상 내용?단검적용이면 단검적용이라고 수정해주세요무기전체 더블어택적용되는것으로 오해할수있습니다 단검만적용이면 단검만적용으로 수정해주세요
2018.06.16. 09:14,성별전환권좀 팔았으면...계정당1회인지도 모르고 부캐 바꿧엇는데 본케 성별전환을 못하네 ㅠㅠ 가격이 얼마든 내놔봐요ㅠㅠ
2018.06.16. 03:10,Mvp리젠리젠위치를 표시해났으면 거기서 리젠이 되야져?표시는 왜 만들어났어요D모험가 퀘 어떻게 하라고 이런식으로 만들어 놓습니까! 초보자들은 잡지도 말라는겁니까
2018.06.16. 01:56,요리만들때 하나씩이아닌 한번에 가진재료로 다량으로만들수있게 해주세요너무불편함 1개씩 어느세월에 만들어요 쉐프의혜안 재료주는 몹 레벨좀 높여주세요 겸치도안주고 재료수급하는변이어육은 마리오네트 카메라들고다녀야대질않나.. 휀은 랩이너무낮아 수급도안대고 미치겟습니다
2018.06.16. 00:13,아이언케인 프로필 반영 좀 해주십시영..3어흑 매달 나오는 신규 의상 말고도기존 의상도 겸사겸사 같이 업뎃 해주십시여 ㅜ
2018.06.15. 15:04,카프라님 게임내 건의사항입니다.안녕하세요.다름이아니라 퀘스트 가방에 관하여 불편함이 있어 글을 쓰게되었습니다.퀘스트가방에 남아있는 쓸모없는 퀘스트아이템들이 너무 지저분하게 쌓이기만해서 없애거나 팔수있는 시스템이 간절합니다.긴글 읽어주셔서 감따합니다
2018.06.15. 11:24,룬나이트 탈것(용) 제안브레스 스킬 설명 보면 화속으로 되있는데차라리 속성대로 탈것 용을 고코로 팔고탈것에 따라 브레스 속성을 바꾸게하믄 좋을듯
2018.06.15. 08:46,기도 초기화권이 간절한..  ㅜㅜ솔까 ?성속성공격 나중에 나온건데 다시찍을수있게 한번만이라도 기회를 주십셔~~~~~~!! ㅜㅜ정보도 별로없이 모르고 다른거 찍은사람들 위로점ㅜㅜ
2018.06.15. 03:30,케릭증발됐다니까 라그고객센터 응대 이래도됩니까?6월6일 뜬금포로 계정 연동 로그인 하라해서원래쓰던 페북 계정 로그인함케릭증발사건 .. 건의게시판 일대일 문의다해봄 라그쪽은 밍기적 응대 일주일 이상을 끌어주심결론은 보상못해준다함 ㅋㅋㅋㅋㅋㅋㅋ케릭을 찾게 도와줄수도 없다고함신분증 사본 등본 다 준다해도 찾아줄수 없다고함 ㅋ눈뜨고 코베임 ㅋㅋㅋ라그 니네 상황대처능력 정말 짱이구요더러워서 걍 접겠습니다.환불절차 밟고 절대 니네게임 안할게요잘처먹고사세요 다른분들도 저같은상황이 안오실거라 장담은 못하실꺼라 봅니다저도 모바일 온라인 게임 십년 넘게 여러가지 게임을하면서 이번이 처음이네요다들 조심하시구요  다만조금 알고계시라고 알려드리고갈께요스샷이고 나발이고 내꺼든 남꺼든 신분증이고 등본이던다필요 없이 케릭증발하면 걍 실갱이해도 답없으니접으시라고 암걸려도 접으시라고 시간낭비 라그측이랑할필요없다고 알려드리고 갑니다즐겜되세요
2018.06.14. 22:31,"울나라 배경인 페이욘의 이벤트 리카가 기모노를 입은 이유가 궁금해요나름 페이욘 필드는?우리나라의?배경을 모티브로 삼았다고 생각했습니다만오늘부터 시작한?이벤트에 등장한 리카는 기모노를 입은 아이네요.페이욘 축제를 알리는 NPC가 이런 행색이라니,?차라리 일본 모티브인 아마쯔에서 했어야됐지 않았나 싶습니다NPC 이름 조차 일본에 많이 쓰일만한 이름이고.....(이름은 어찌됐건 상관없습니다 백번 양보해서 게임이니까;))제가 일뽕이나 일까도 아니지지만?개연성은 좀?있었으면 해서 글올립니다.?현지화가 중요하다고 인터뷰까지 하셨는데 검토 해주시길 바래요..."
2018.06.14. 21:35,공성 관련 건의 (무적존 공격가능 건)현재 무적존에서 공격은 가능한데 피격은 불가능한 상황입니다 공성이라기보단 그냥 메테오 딜싸움 느낌이네여.무적존이면 무적존 답게 공격 불가해야 되는것 아닌지여?
2018.06.14. 19:09,여름옷 왜 성전환하고 못입냐고 다른건다입으면서이거 수정해주시길바립니다 당황스럽네
2018.06.14. 16:11,접속불가캐릭터 선택창에서캐릭터 선택한 후 계속 로딩 화면만나옵니다.
2018.06.14. 13:58,여름 쿄스튬입었는데 왜 마빡이 빨개지나요코스튬만입으면 이마가 빨개지네요 수정해주세요
2018.06.14. 01:16,로그/스토커pc때처럼 육합권 도작할 수 있게 해주세요. 그거라도 있어야 이 직업이 살아날 것 같아서 건의합니다.그 정도 능력은 되실거라 믿어요.응원하며 이만 글작성을 마치겠습니다.힘내세요!^^
2018.06.13. 17:22,몽크 폭기 atk증가 스킬툴에 나와있는 것처럼 스킬공격시도 뎀지오르게 해주세요왜 평타시만 오르나여 폭기쓴다고  전부 크리몽 가는것도 아닌데..
2018.06.13. 15:20,사냥하는데 옆에서 자꾸 분탕질 하네요자기 딜이 더쌔니까 나가라고 깽판치는데일반적인 사냥이라면 그런갑다 하지만 피로도 시스템 때문에 더 거슬리는데요차라리 선타 친사람이 다 먹는 방식으로 바꿔주면 안되나요?그러면 깽판 치는 사람 확줄어들거 같은데아니면 피로도 시스템 삭제하고 하루 획득 제니량 이라던가 경험치 획득량 제한을 거는편이 좋을거 같음제니 수량을 조절하려 만든 시스템인거 같은데 배터리 쓰는걸로 의미없게 되어버리니 말이죠
2018.06.13. 13:49,탐욕상인 아이템구매한번에 여러개 살 수 있게 변경 부탁드립니다. 매번 한개씩 사다가 크루이져 별 한태 맞아죽기일쑤네요..
2018.06.13. 13:42,"앱플레이어 오류코드 ""50000"" 언제쯤 고쳐주시나요...?앱플레이어(모모)를 쓰고 있습니다.그런데 지속적으로 오류코드 ""50000""이 뜨네요....설정에 들어가서 캐시 지우기 하면 어쩌다가 되긴하는데매번 들어가서 지우기가 이제 너무 지치네요 ㅠㅠ제 컴퓨터는 램 16기가를 사용중인데 램이 문제도 아닌것 같고 게임상의 문제인거 같은데조치방법이나 최적화 부탁드립니다...."
2018.06.13. 10:09,"사냥터 개선이 시급합니다......지금 사람들 렙이 비슷비슷해 지면서 몇군데의 사냥터에 한적으로 사람이 대거 몰립니다.고성 지하수로 시계탑 지하시계탑1층 펑크장난감던전 지퍼베어 등등몹들 밀집도도 좋고 속성들이라 뎀지 띄우기도 편하고 여러모로 효율이 좋기 때문이죠.근데 한정적인 사냥터에 사람들이 너무 대거 몰리다보니 타 사냥터들은 거의 버림받습니다.다른곳은 몹들 밀집도도 너무 형편없고 그렇다고 지하수로처럼 리젠이 빠른것도 아니고.....전 로나인데 솔직히 어딜 가나 스나 둘셋 있으면 사냥을 못할정도.......스나들 피해서?시계탑1,2층 고성 각 던전들 등등?여기저기 다녀봐도 효율이 너무 안좋으니 다시 복귀하게 되고 또 고통받고.......사냥터를 너무 한정적으로 두지 말고 다른 곳도 개편을 좀 해주셨으면 합니다."
2018.06.13. 07:43,의상 좀 만들어주세요저장용 의상 말고 바꿔입을수 있는 것으로 현금템이라도 좋으니 만들어주세요?한가지옷 너무 지겹네요드레스는 전투때 입을수도 없고...
2018.06.13. 07:04,스토커 자동스킬하이드도 자동으로 돌릴수 있게 만들어주세요 그리고 하이드쓰면 자꾸 자동전투 풀리면서 타게미아되는것도 개선바랍다
2018.06.13. 02:52,티어 진화시킨다고 샀는데 오류케이프 티어 진화시킨다고 자동구매를 해서 눌렀더니 왠걸 고장난걸 구매하게 되서 바로 업그레이드를 못시키네요.... 이건 좀 아닌거 같네요.
2018.06.12. 15:20,퀘랑  pvp  저기 고성에? 브랜드퀘? 다깼는데 왜? 술주니? 이런술이 어디있냐며? 퀘가 완료 안되는 이유가 뭐져??? 시간만? 날라가고?? pvp는 왜 안되는겁니까 ????
2018.06.12. 12:47,"아니 이거 말입됩니까?파리날개 사용하여?만피인 에드가를 찾았다.선타라고 자부하며 남들 오기전에 반피이상 빼야겠다 생각하며 딜을 했다.피가 60만 정도 남았는데 뒤에서 누가 온다.나의 데미지는 40~50만데 이다. 이미 선타에 피도 내가 다뺏는데어짭히 내껀데 그냥 스킬을 사용하고 에드가의 피가?10만 이하.?뒤에서 달려온사람이 한대 때리더니 머리위에 MVP를 달았다..이게 무슨 상황인가 싶다..진짜?너무 열받는다...에드가 피가 760만인걸로 보아 만피는 아니였나보다.. 그렇다 치자.나 혼자 97? 98%이상의 피를 다뺀건데 이걸 뺏긴다고??아니 일은 내가 다했는데 돈은 딴사람이 타가네??? 이러한 문제로 오래전부터 건의가 많은 걸로아는데,이게 맞다고 생각하고 그냥 두시는겁니까???"
2018.06.12. 09:45,건의글라그 켜면 오른쪽 위에 이벤트 파티 메뉴 이런 아이콘들 원할 때 펴고 그 외엔 접을 수 있게 패치하는 건 어떨까요...ㅜㅜ컴퓨터는 무탑갈 때 메뉴 사이 틈조차 활용한대요... 모바일 게임인데 다들 컴퓨터 기준으로 생각해서 무탑에서 걸치기가 당연히 될 거라고 생각하고 다 거기 맞춤모바일러 의문의 1패
2018.06.12. 08:35,스나이퍼 스킬 디토네이터크레모어트랩 1개 설치 후 디토네이터 데미지가 10000크레모어트랩 4개 설치 후 디토네이터 데미지 40000이 들어가야하는데 10000 들어가는 경우가 많아여 그리고 4개 데미지가 다 들어갈때도 1개 데미지만 표시되는것도 4개 합산한 데미지로 뜨게해주세여
2018.06.11. 22:13,카프라의 마지막 댓글은 또다시 5월29일..13일동안 또 잠적..어디갔을까..? 뭐하고 있을까..? 밥은 먹고 다닐까..?오픈 3개월만에 4.0과 함께 사라질꺼라는 농담 아닌 농담이 진담으로 들리기 시작한다...까페 공지사항은 얼어있고 정기점검또한 무슨이유인지 하지 않고?아무런 답변 조차 달지 않는다... 이미 그들은 사라진걸까....
2018.06.11. 19:57,아이언케인 프로필 반영 좀 해주십시영..2이외에도 반영 안되는 의상들 몇몇 있던데신규 의상 패치해주는 김에 기존의상도 같이 해주십시여..
2018.06.11. 15:08,"BGM 오픈 해주세양챕터 끝날때 염소랑 싸우던 전투씬에서 나오던?브금 좋던데,?그외 브금들도 좀 자료게시판 같은곳에오픈 좀 해주세양"
2018.06.11. 12:16,캐릭터 삭제에 대한 정확한 설명이 필요합니다삭제하면 뜨는 대기시간은 어떻게 적용되는건지또 삭제이후에 얼마만에 다시 삭제할수 있는건지삭제를 하게 된다면 그 닉네임은 어떻게 되는건지등등 설명해놓은게 하나도없잖아요무슨 다 유저들이 찾아야됩니까그것도 사람들마다 말이 다다른데 ㅋㅋ 아오
2018.06.11. 11:20,아쳐스켈카드에 대한 설명 부재아쳐 스켈레톤 카드 장착시 ATK + 5%아쳐 스켈레톤 카드 무기 장착시 ATK + 5% 라고 수정 해주세요수첩에 장착하면 5% 증뎀인 줄 알게 되요..비싼카드 샀다가 바로 팔게 되서 손해가 큽니다.( 내돈...)저같은 피해자 없게 해주세요
