title,contents,date
★ 에바스템플러 스킬 및 게임패드 건의사항 외2 ★,"1.에바스템플러의 ""에바스월"" 스킬에 모든 상태이상 및 디버프를 제거 한다고 해놓고
현재 팔라딘의
벤젼스 , 스케빈져의 침묵은 풀리지 않습니다.
벤젼스와 침묵도 상태이상인데 안풀린다는건 모든 상태이상을
제거하는게 아니지 않습니까?
반드시 확인이 필요한 부분입니다
에바스템플러를 제외한 탱커궁극기는 본인에게 베리어가 쌓여있고 지속시간이 유지됩니다. 허나 에바스템플러는 장판기술입니다. 장판기보다는 본인을 따라다녀야 효율성이 있는건데 이부분은 참 안타깝습니다. 범위에서 벗어나버리면 무용지물이니까요. 효율성 면에서는 많이 떨어진다고 생각이 듭니다. 요즘 장판 깔리면 전원 장소 이탈하는건 기본이죠. 그렇다고 장판에 슬로우나 스턴이 있는것도 아니구요. 개선의 필요성이 느껴집니다.
에바스템플러 직업이
타탱커 보다 밀리는 두가지. 방어력과 홀딩력입니다. 에바스월로
어느정도는 해소가 되어야 한다고 느낍니다.
< EX : 1.에바스월을 장판이 아닌 몸에 감는다. 추가로 에바스템플러를 공격한 대상에게 실명(명중률저하)를 건다.
2.에바스월을 장판으로 유지한다. 장판속 적에게 슬로우나 속박을 추가한다>
      2. 템플나이트의 도발기 = 에바스그레이스
타탱커와 도발기 사용시 전혀 어글을 끌어오지 못합니다.
현재 가디언 . 실나 . 팔라딘과 동투력 동스킬레벨에서 도발기를 사용해도 어글을 갖고 오지 못합니다. 템플나이트도발수치가 타탱커보다 낮다고 확신합니다. 확인부탁드립니다. 또한 사거리
너무 짧습니다..범위 또한 작구요.현재 pvp시에 에바스그레이스 빼고 러시임팩트 쓰는게 현실 입니다.
      3. 현재
IOS(애플) 게임패드 레어스킬+궁극기 키값 부여
부탁드립니다. 상당히 불편합니다.
MFI 인증 패드라고 샀는데 이동키와 일반스킬만 나가는게 현재 상황입니다.
또한
안드로이드 게임패드도 궁극기 키값 부여좀 해주세요.
1년이 넘은 게임에서 키값이 제대로 부여되지 않아서 상당히 불편하다는 글이 많은데 아직까지 조취가 없다는건 좀 이해하기 힘든부분입니다. 꼭 안드로이드, IOS 게임패드 키값 부여 부탁드립니다.
      4. 명예의전장에서 엘더의 궁극기중에 부활은 괜찮은데, 레어스킬을 포함 전체 스킬초기화를 시키는바람에 현재 메타는 엘더를 껴야지만 상위점수로 올라갈수 있을 정도로 벨런스가 불균형해졌습니다.
명전에서 만큼은 레어스킬 초기화는 없어야 한다고 보고 있습니다. 부활하자마자 메테오+
포이즌 날라오는걸 대처하는건 상당히 힘들구요. 힐링스트라이크 한번더 쓰는건 못죽일수밖에 없습니다.
힐러들이 좋아야 한다는건 인정하지만,
현재와 같은 상황은 문제점이라고 봅니다.
레어스킬 초기화 만이라도(일반스킬초기화는인정합니다)명전에서는
엘더 궁극기 사용시 제제해줘야 한다고 생각합니다",2018. 8. 2. 목요일 12:34
한정 펫,"진짜 오류로 구매 못하고.. 아직까지 자전거 기다리는데.. 빗자루 재판매 처럼 공정성을 위해 자전거도 좀 재판매하셔요.
  굣상 끝나고 다시 판매하시려나요.? 서버 이전 나와서 새마음으로 하라고 한정펫 풀릴줄 알았는데.. 복귀 신규유저는 차이 어찌 극복하나요.. ",2018. 8. 2. 목요일 11:11
명예등급70등급으로늘렸으면,적어도추가입장은5번으로늘리고비용은10다이아로통일하고해라 언제해서거기까지가는데 현제점수로현질해라이거가,2018. 8. 2. 목요일 11:05
펫 좀 다팔지요,"자전거 빗자루 등 한번에다팝시다
남들다있는디 왜오크만 없어야댐?
그리고 세벽4시대면 접속끈기는건?
4시에일어나라는소리임?",2018. 8. 2. 목요일 08:37
닉넴변경권 매월 1회 판매로 바꿔 주세요,"닉넴변경권 매월 1회 판매로 수정해주시면 안되나요 더불어  판매금액도 너무 비쌉니다
가격을 낮추던지 닉변경권에 레드다야도 좀 섞여있던지 하면 좋을거 같습니다",2018. 8. 2. 목요일 07:49
디온 R3 불법 오토 프로그램 사냥 혈맹 패왕 epic 군림 신고합니다,"디온 R3 불법 오토 프로그램 사냥 혈맹 패왕 epic 군림 신고합니다
시련3층 살의모드로 단체 프로그램 오토 사냥
죽여도 자동부활하기 때문에 일단 유저들이 힘모아 몰아내도 불법 프로그램 무한 쟁시스템에 대응할 방법 없으며 이로 인해 이미 많은 유저 떠났습니다.
이대로 방치해두면 디온 R2서버 어떻게 변하는지 넷마블측에서 판단하시길 바랍니다. 
 ",2018. 8. 2. 목요일 04:54
무기코스튬 활성화가 안되요,"무기코스튬  받았는데  사용이  비활성  되있는건  머죠???
코스튬에도  무기  창에  없던데",2018. 8. 2. 목요일 03:56
진짜 넷마블 겜! 모든템 최악에 강화라고 하더만 진짜구만 ..ㅡㅡ진짜 최악에 겜이네!진짜 더럽다 ㅡㅡ,"강화도 안되면서 무슨 안전 강화냐?
치킨이 무조각 가튼 치킨(치킨 대 갈통 돌 머리) 영자들아?
강화도 젼 나 게 안되는데 ㅡㅡ
잡것들에 ㅅ ㅏ ㄱ ㅣ 꾼 영자들아?
안전 강화람서 강화는 안되고 아데나랑 강화석먼 다 빼처가냐고 . ?ㅡㅡ",2018. 8. 2. 목요일 00:12
토스트 채팅창이라고하나?폭좀 줄여라제발,"위에서 내려오는 채팅글 제발 폭좀 줄여주세요 미니맵 옆쪽 매뉴아이콘 클릭하기 힘듭니다
 ",2018. 8. 1. 수요일 23:48
짜증나서못하겠다 돈은들어가고강화드안,"짜증나서못하겠다
돈은들어가고강화드안됙접어야겠다",2018. 8. 1. 수요일 22:26
아직도 서버 점검 중인가,"몇일 째여 확인 바랍니다.....
접속이 안되네요..
삭제하고 새로 다운 받아도 마찬 가지고 ......",2018. 8. 1. 수요일 19:01
블댄 허리케인이 스싱 블리자드보다 좋다는데 이게 무슨 개소리죠??,   ,2018. 8. 1. 수요일 18:55
엘더 마인드리프레쉬,왜 스킬더못찍게 해놨냐ㅡㅡ 렙제풀어라 다른스킬들하고 같게해라,2018. 8. 1. 수요일 18:48
워리어..상향해주라,재발,2018. 8. 1. 수요일 17:24
이벤트 미로쿠 루시퍼 카드,"어제는 푸쉬보상으로 카드를 줘서 아 이제 넷마블 운영자님들이 드디어 카드를 주는구나 이제 정신차렸구나 싶어서 어젠 안왔는데 
하루 잘하더니 오늘 이상한 코어주더라?
진심 ㅂㅅ 같았어.....
운영자들 게임은 플레이해보고 지금 유저들이 뭘 원하는지 모르지?
카드좀 풀어줘 지금 이벤2주남았잖아. 
카드좀 풀자 미로쿠 루시퍼 시공보상 매일 스트라이크샷
집혼 연마제만 나와 그런건 보상에서 없애자 그런건 운영자들이 가져 우린 그런거 필요없어 카드좀주세요 제발",2018. 8. 1. 수요일 17:22
장신구비즈드랍양대폭늘려라,이리안나와서야어쩌잔거고,2018. 8. 1. 수요일 17:09
클라 용량을 대폭 낮춥시다,"아이폰 유저인데... 가끔 접속 안되면 재설치만 답..
퇴근길 안되고 와이파이 없으면 개심심... 어차피 패치도 겁나 받아제끼는데..
애플 정책을 넷마블이 못바꿀꺼면..
재설치시 패치용량을 늘리고 클라 영량을 150메가 이하로 갑시다..
이님 접속 안되는 증상을 좀 잡든가...; 심심하면 한번씩 너무 스트레스네요.",2018. 8. 1. 수요일 16:40
다엘종족만 쳐버릴꺼면 종족변경권 내놔 ㄱㅈㅅ들아,"블댄 실나 실엘 스하 어비스 쓰레기 팬텀은 평타 뭐하나 특출난게 없냐 이딴식으로 쳐나둘꺼면 변경권 내놔라 못해먹겠다
  휴먼 워로드 팰러딘 트헌
  엘프 문센 엘더 플워
  드워프 워슬 쿼럴 세이지
  좋은캐릭들 넘치는데 다엘은 머냐 ㅋㅋㅋ 버린거임??
    ㄱ마블아 변경권 쳐 팔아 거지같은 종족 걍 묻어라",2018. 8. 1. 수요일 16:37
콜라보 이벤트 카드상자,"콜라보 이벤트 카드상자 선택으로 바꾸면 안되겟습니까?
70다이아로 사도 원하는 카드 얻으려면 못해도 카드상자4개는 열어야 1개 나올까 말까인데
아님 100다이아에 콜라보이벤트 카드상자 선택을 추가해주시던지..
굳이 필요없는 카드까지 얻어지면서 다이아 불필요하게 소모시키는거 같습니다.
제발 콜라보 이벤트 카드상자 선택으로좀 바꿔주세요!!!",2018. 8. 1. 수요일 16:14
집혼석 가방에서 같은종류끼리좀 모아지게해주세여.....,"같은옵션이나 같은등급 등  같은종류끼리 좀 묶어서 칸을차지하게해야지
개당 자리차지 하니까 가방 감당이안되요......
최대한 늘려놨는데도......ㅜㅜㅜㅜ너무차지하네여.......제발...
집혼석좀 같은종류는 칸하나로 모아질수있게 좀 해주세요 ㅜㅜㅜ",2018. 8. 1. 수요일 16:14
엘드리치위저드 궁극기 패시브스킬 적용안됨,"  도데체 언제 고쳐주실건가요? 
암만지켜봐도 아무런 차이가 없네요
안고쳐줄거면 스킬없애버리세요 걍
비전서라도 빼오게 ㅡㅡ
 ",2018. 8. 1. 수요일 16:07
기존 케릭터들 스킬 포인트 문제에 대해서 건의합니다.,"최근 오크 업데이트 이후 
  신규 케릭터는 스킬포인트가 렙대에 맞는 2차전직 스킬, 패시브를 찍는데 부족함이 없습니다.
  이에반해 기존 케릭터들은 스킬포인트가 모자라 구입을 해서 사용해야 하는 입장입니다.
  2차전직 스킬 중 일부는 아직도 1렙입니다..
  20강 셋트장비를 달라는 말도
  결투장 업적 26 이상으로 올려다는 말도 아닙니다.
  그저 렙에 맞는 스킬을 사용하고 싶은 마음이 있어 건의해봅니다.
  업데이트 이전 생성된 케릭터들에게 스킬포인트좀 지급해 주시는게 어떨까요.",2018. 8. 1. 수요일 14:04
매칭 좀 손봐주면 안될까요?,"아 ㅅㅂ 무슨 거지근성에 찌들었나
  장던이고 소던이고 시공이고 죄다 최고난이도 들어오는데
  투력 200만도 안되는 애들이 배경무기 쳐차고 노정탄에 씹잠수
  진짜 ㅅㅂ 다른사람은 뭔죄야
  좀 투력으로 매칭되게 해줘요
  120만짜리가 광기매어와서 하는말이
  창조매어 아니에요? 짜증나네.... 이**하는걸 어떻게 생각하나요? 
  개발자분들 좀 고쳐줘요 돈만 빨아먹지말고",2018. 8. 1. 수요일 12:07
자동사냥,"자동사냥 컨텐츠 결재해서 이용을 하고 있습니다. 주퀘 , 서브퀘스트,등을 자동으로 사냥시 이동  과정에서 몹이나 지형에 걸리는 현상이 너무 빈번합니다.  10번정도 했을시  6~7번정도 지형물이나 몹에 걸려서 멈춰있습니다. 이동시 지형물이나 몹에 걸려서 멈추는현상 수정이 필요한거 같습니다.",2018. 8. 1. 수요일 12:03
오크 컨텐츠이용 렙제좀,"오크 제발 컨텐츠 이용할때 렙제나 아니면 기존 캐릭처럼 특정 메인퀘 진행해야 할수 있는걸로 
  바꿔주세요. 안그래도 채집 채널 적은데
  채집에 아이디 UIOSDFH 이딴식으로 하고 부캐오크 계속 지웠다 깔았다 하면서 풀 캠.
  언제부턴가 거래소 엘릭서 등록량 늘어나더라니... ",2018. 8. 1. 수요일 11:48
접속이안됩니다,"하루동안 계속 다시설치하고해도 접속이 안됩니다
조치좀 해주세요",2018. 8. 1. 수요일 09:46
닉변경하고싶습니다,가격  33000원으로  닉변경  구매할수있게  해주십시요!!!,2018. 8. 1. 수요일 05:05
일일 무료 장비상자 뽑기 시간 초기화,"12시나 4시로 다른것들과 통일해주면 안될까요?ㅜㅜ
계속 시간이 뒤로 밀리고 밀려서 골치아픕니다....",2018. 8. 1. 수요일 04:51
300 이벤트 .....,"본 계정 구매 횟수 초기화 건의 합니다 !! 
  제바아아알 ~~ ",2018. 8. 1. 수요일 03:44
인간적으로 집혼석 옵변경넘비싸다,레다300개넘비싼거아님?무기하고방어구는  얼마안하는디..집혼석은 안그래도마니필요한데...넘비쌈,2018. 8. 1. 수요일 00:56
직업 변경권 건의 드려요,위 사항 건의 드려요 ㅜ,2018. 7. 31. 화요일 23:41
윈드라이더 짜증 짜증 짜증,사냥시 몹이나 플레이어가 죽지도 않았는데 다른 몹을 사냥하지를않나 ..pk시에도 몇번 공격하다 다른 플레이어를 공격합니다 적이 죽을때까지 공격하게끔해줘야함  ~~~또한 적이 도망치면 잡기는 불가능함  한마디로 정말 짜증난다  요즘 누가 이 캐릭을 하려하는가  직접 채험좀 해봐라 접고싶다,2018. 7. 31. 화요일 23:11
데포R섭,"본케  접이  안되요  왜그런거죠..
 ",2018. 7. 31. 화요일 23:07
영자야 팬텀 스턴 먹고 사는데 오크,"영자야 팬텀 스턴 먹고 사는데 오크 한테 스턴 안 걸리는건 모지 답좀 주시오
       ",2018. 7. 31. 화요일 23:05
50 스킬포인트상자 삭제해주세요,정복자상점에서 50스킬포인트상자 200레벨 이하로 쓸수잇다고 써있는데 왜 구매가 되는겁니까? 사용도 못하는데 그럼 삭제라도 할수있게 해주시던가 해야죠 가방 자리 차지하게 해결좀 해주세요,2018. 7. 31. 화요일 22:45
렉 안잡는겁니까? 못잡는겁니까?,"아니 왜 죽는지는 알고 죽던가 해야지 화면에 보이지도 않는데 캐릭은 죽어버리고 어쩌란겁니까?
인터넷 문제있음 하지말라고 하던가   실시간겜이면 렉발란스 정도는 잡아주던가 해야지 이게 맨날 의문사나 당하고 뭡니까",2018. 7. 31. 화요일 22:34
명전 아 진짜욕나오네,"머하자는거냐 오크를같은팀으로하면 상대도
같이오크를주던가 아 진짜개욕나오네 이딴식이면
누가좋아하냐",2018. 7. 31. 화요일 22:29
전직퀘스트 진행이안되요 한자리에계속,전직퀘스트 진행이안되요 한자리에계속 서있네요 ,2018. 7. 31. 화요일 22:29
장난하나 ,장난하나 ,2018. 7. 31. 화요일 22:28
문센 궁극 스킬,"문센 궁스킬 또 쓴다  언제 수정할꺼냐  
필요할때 안나가고 필요없을때 나간다 ",2018. 7. 31. 화요일 21:33
문센 궁 쓉히는거 안고치냐?,"넷마블 너네 아직도 모르는거야? 
아니면 알면서도 고칠 능력이 없는거야?
  아니 게시판에도 계속 글일 올라오고 건의를 하고 잇는데 왜 안고치냐....
그렇게 직원이 능력이 없으면 능력 좋은데로 바꿔 좀...
  회사차원에서도 능력없는 애들 쓰면서 월급 주는거 아깝지 않니??
그렇게 돈돈 밝히는 것들이 희안하네~
  제발 좀 일 좀 해라~",2018. 7. 31. 화요일 21:20
